,Company Name,Job Title,Location,Salary Index,Summary
873,Docker,Technical Solutions Engineer (Pre-Sales) East,New+York%2C+NY,1.0,"Persistent data stores and queueing systems. With Docker, IT organizations shrink application delivery from months to minutes, frictionlessly move workloads..."
874,BuzzFeed,Director of Data Science,New+York%2C+NY,1.0,"Lead, nurture, and grow a team of Data Scientists. Significant experience managing, mentoring, and coaching teams of data scientists and analysts...."
875,Capital One,Senior Data Scientist,New+York%2C+NY,1.0,"Senior Data Scientist. Writing software to clean and investigate large, messy data sets of numerical and textual data -Integrating with external data sources..."
876,Ayasdi,Data Scientist (Financial Services),New+York%2C+NY,1.0,"As a Data Scientist at Ayasdi, you will be solving some of the most complex problems with the most revolutionary analytical platform...."
877,Culver Careers,Account Executive - Big Data Hadoop Solutions,New+York%2C+NY,1.0,"General knowledge of Big Data, Data Warehousing and/or RDBMS. Big Data Hadoop Solutions. On target earnings at $300, 000...."
878,Smith Hanley Associates,"Senior Manager, Analytics",New+York%2C+NY,1.0,"Experience analyzing different types of data sets, including market research, VOC, mail / email campaign performance, account behavior, product utilization,..."
879,Talon,Data Engineer,New+York%2C+NY,1.0,Monitoring data integrity and diagnosing problems arising from data corruption. You should have experience with techniques for monitoring data integrity and...
880,"Numeric, LLC",Customer Facing Data Scientist,New+York%2C+NY,1.0,Experience with Hadoop and related Big Data technologies. As a Customer Facing Data Scientist you will be expected to work with the Field Sales team members and...
881,MedPath Partners,Non-Invasive Cardiologist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
882,Professional Recruiting Services [on behalf of cli...,Director Analytics and Reporting [Strategic Finance],New+York%2C+NY,1.0,"Understand their data quality, data completeness and analytics opportunities. Lead Core Enablement Teams comprised of business users, enterprise data..."
883,MedPath Partners,Gastroenterologist minutes from NYC!,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
884,GroupM,Gain Theory – Data Scientist/Statistical Modeler,New+York%2C+NY,1.0,"Gain Theory has an opening in New York City, USA for a Data Scientist or Statistical Modeler. Gain Theory – Data Scientist/Statistical Modeler...."
885,Physician Affiliate Group of NY,Pediatric Urologist Part time,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
886,Smith Hanley Associates,Data Scientist,New+York%2C+NY,1.0,"As a Data Scientist, you will:. We are looking for Data Scientist to join the team in our New York City office...."
887,Capital One,Data Science Manager,New+York%2C+NY,1.0,"Data Science Manager. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
888,Elevate Recruiting Group,Data Scientist,New+York%2C+NY,1.0,"Areas of classification, clustering, data reduction, evaluation and sampling. Targeting solution that leverages data from social networks (but doesn’t advertise..."
889,Physician Affiliate Group of NY,Ob\Gyn Moonlighting Sessions,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
890,Smith Hanley Associates,Director of Analytics,New+York%2C+NY,1.0,Aptitude in displaying and communicating data analysis. Analyze petabytes of data to create business insights for our clients....
891,Physician Affiliate Group of NY,Non Invasive Cardiologist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
892,Physician Affiliate Group of NY,Urologist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
893,RAPP,"SVP, Experience Analytics",New+York%2C+NY,1.0,"Our network of 35 offices across 30 countries supports more than 1,300 marketing innovators, creative technologists, experience designers and data scientists,..."
894,Physician Affiliate Group of NY,Family Planning Ob\Gyn,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
895,Smith Hanley Associates,Senior Consulting Actuary (Life & Annuity),New+York%2C+NY,1.0,"$125, 000-$175, 000 + 30% Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
896,Averity,Data Engineer (Partially Remote),New+York%2C+NY,1.0,"We are a small team right, and we have a larger data team, including both engineers and data scientists (about 25 total), that work with us in a collaborative,..."
897,Physician Affiliate Group of NY,Hospitalist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
898,Physician Affiliate Group of NY,Attending Radiologist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
899,Physician Affiliate Group of NY,Interventional Cardiologist,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
900,MedPath Partners,Part-time Blood Bank Director,New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
901,Memorial Sloan Kettering,Design Lead,New+York%2C+NY,1.0,"MSK Data Products is a multidisciplinary team of designers, software engineers and data scientists working inside MSK...."
902,Physician Affiliate Group of NY,Gastroenterologist (Moonlighting),New+York%2C+NY,1.0,"Physician Affiliate Group of New York (PAGNY) is comprised of nearly 3, 000 physicians and healthcare professionals who provide services to NYC Health +..."
903,Smith Hanley Associates,Actuary (Health Analytics),New+York%2C+NY,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
904,Kinnek Inc.,Head of Marketing,New+York%2C+NY,1.0,"Evangelizing a data-first approach in measuring success, coordinating with our awesome Data Scientists to ensure proper monitoring of marketing-related..."
905,Smith Hanley Associates,Consulting Actuary (Life & Annuity),New+York%2C+NY,1.0,"$85, 000-$115, 000 + 20% Bonus Target. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
906,Local Initiatives Support Corporation,Community Development Officer Impact Dev,New+York%2C+NY,1.0,This has resulted in 37 000 affordable homes built and preserved as well as 1.7 million square feet of retail and community space created....
907,Equinox,Vice President Revenue Management,New+York%2C+NY,1.0,"Attract, Hire and Leverage data scientist role to assist with data collection and analytics. Bachelor’s degree and/or MBA Master in Data Science or equivalent..."
908,JPMorgan Chase,"Virtualization Engineer Lead, Global Technology Infrastructu...",New+York%2C+NY,1.0,"Demonstrable experience of data manipulation tools such as Excel and/or Microsoft Access. 5+ years experience in interfacing technologies such as networking,..."
909,Smith Hanley Associates,Director & Actuary GAAP,New+York%2C+NY,1.0,"$130, 000-$160, 000 + bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
910,Memorial Sloan Kettering,Product Designer,New+York%2C+NY,1.0,"MSK Data Products, within Strategy and Innovation, is a multidisciplinary team of designers, software engineers and data scientists working inside MSK...."
911,Talon,Lead Software Architect,New+York%2C+NY,1.0,"$120, 000 - $160, 000 per year. Architectures, Design Patterns, Data Modeling, UI/UX mentality. Experience creating and using data models and visualizations...."
912,Talon,Document Composition Developer,New+York%2C+NY,1.0,"$80, 000 - $100, 000 per year, plus bonus. Process data to enable production handling and data corrections. Understanding of data files, filtering, mail merging..."
913,Smith Hanley Associates,"Manager, Analytics and Modeling",New+York%2C+NY,1.0,Strong data management skills and data 'savvy'; Must have data and analytic 'common sense' and an ability to detect data issues or concerns in multiple ways....
914,Talon,Cisco Engineer,New+York%2C+NY,1.0,Liaise with contracted services for the support of various data center equipment and exterior offices (i.e. New York City....
915,Memorial Sloan Kettering,Technical Lead,New+York%2C+NY,1.0,"MSK Data Products is a multidisciplinary team of designers, software engineers and data scientists working inside MSK...."
916,HRA/DEPT OF SOCIAL SERVICES,DEPUTY AGENCY CHIEF CONTRACTING OFFICER,New+York%2C+NY,1.0,"Ranging from small purchases (up to $100, 000 dollars) to negotiating extensions, as. The Office of the General Counsel is requesting to recruit for one (1)..."
917,Smith Hanley Associates,"Senior Manager, Biostatistics",New+York%2C+NY,1.0,"$130, 000 to $145, 000. ""Provide planning, delivery and communication of statistical analyses, data presentations, and scientific reports...."
918,Ecorithm,Account Executive/Sales,New+York%2C+NY,1.0,"Our team is made up of world class, award-winning scientists, web and database application gurus, and dynamic building system experts...."
919,Talon,eCommerce Information Architect,New+York%2C+NY,1.0,"$74, 000-$95, 000 per year, plus bonus. Use industry & actual site data to confirm understanding of complexity & scope of a business need...."
